POINT®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sector OAS,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US Aggregate (Statistics, Unhedged)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date: 04/17/2017,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Base Currency: USD,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,Government,,,,,,Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Securitized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,,Treasury,,Agency,,Total,,Corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Corporate,,,,,,,,,,Total,,U.S. MBS,,,,,,,,,,,,,,,,,,,,U.S. CMBS,,,,,,Asset Backed,,,,,,,,,,Other Mtgs,,
,Total,,,,,,,,,,,,Financial Institutions,,,,,,,,,,,,,,Industrial,,,,,,,,,,,,,,,,,,,,Utility,,,,,,,,Total,,Supranationals,,Sovereigns,,Foreign Agency,,Foreign Local Govt,,Total,,,,Agency Fixed Rate,,,,,,,,,,Agency Hybrid ARM,,,,,,,,Total,,Non Agency CMBS,,Agency CMBS,,Total,,ABS,,,,,,,,Total,,
,Total,,,,,,,,,,,,,,Banking,,Brokerage Assetmanagers Exchanges,,Finance Companies,,Insurance,,REITS,,Other Financial,,Total,,Basic Industry,,Capital Goods,,Consumer Cyclical,,Consumer Non-Cyclical,,Energy,,Technology,,Transportation,,Communications,,Industrial Other,,Total,,Electric,,Natural Gas,,Other Utility,,Total,,,,,,,,,,,,,,,,GNMA 30 year,,Conventional 30 year,,15 year,,20 year,,Total,,3/1 Hybrid ARM,,5/1 Hybrid ARM,,7/1 Hybrid ARM,,Total,,,,,,,,,,Credit,,Auto,,Utility,,Total,,
,OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),
05/01/2015,43.5,"17,757,981,574",1.6,"6,939,250,485",0.3,"6,362,626,152",16.8,"576,624,333",122.6,"5,300,798,836",128.5,"4,207,232,753",117.7,"1,368,446,830",111.5,"927,499,338",139.0,"37,524,429",103.3,"92,919,019",136.9,"205,675,127",139.7,"103,589,147",127.1,"1,239,770",135.4,"2,523,922,302",179.4,"213,171,437",100.2,"197,395,868",111.2,"269,165,075",111.6,"591,984,948",170.3,"462,266,884",105.9,"243,465,134",119.0,"95,552,707",161.0,"435,874,107",106.8,"15,046,143",120.2,"314,863,621",119.9,"293,611,948",117.5,"16,762,283",154.6,"4,489,390",100.2,"1,093,566,082",13.3,"288,632,186",155.5,"277,244,529",112.1,"305,441,340",127.8,"222,248,027",20.1,"5,517,932,254",14.2,"5,055,371,723",14.4,"5,004,290,311",0.6,"1,318,834,340",21.0,"2,794,470,306",13.7,"712,609,747",13.9,"178,375,918",1.1,"51,081,413",62.9,"1,404,277",-2.0,"26,136,569",0.7,"23,540,566",93.2,"351,659,918",114.7,"246,977,983",42.4,"104,681,935",60.6,"98,199,299",60.6,"98,199,299",50.2,"46,347,720",70.9,"47,030,688",60.3,"4,820,891",42.8,"12,701,313",
05/08/2015,43.2,"17,859,370,755",1.6,"6,999,651,811",0.3,"6,418,878,992",16.1,"580,772,819",123.1,"5,338,796,358",129.2,"4,244,873,817",117.5,"1,369,297,714",110.9,"927,818,169",139.6,"37,487,131",102.3,"92,840,364",138.5,"205,604,515",140.1,"104,307,528",128.7,"1,240,006",136.1,"2,561,704,736",179.6,"213,260,994",100.8,"196,874,925",112.5,"269,773,098",112.7,"607,382,016",170.5,"478,351,083",106.0,"250,096,707",121.1,"95,371,342",161.5,"435,665,749",108.1,"14,928,823",123.5,"313,871,367",123.3,"292,741,604",119.9,"16,652,923",154.5,"4,476,840",99.3,"1,093,922,541",13.1,"288,734,071",154.8,"276,760,292",110.4,"306,270,092",127.1,"222,158,086",18.8,"5,520,922,586",12.5,"5,059,370,975",12.6,"5,008,335,747",-2.2,"1,320,262,889",19.6,"2,796,362,417",12.3,"713,179,974",12.2,"178,530,466",6.4,"51,035,228",65.4,"1,403,515",2.6,"26,115,550",7.0,"23,516,163",94.5,"350,581,943",116.7,"245,826,701",42.4,"104,755,242",67.8,"97,956,672",67.8,"97,956,672",65.0,"46,388,615",71.3,"46,742,802",60.2,"4,825,255",42.3,"13,012,997",
05/15/2015,43.6,"17,878,535,769",1.5,"6,986,812,873",0.3,"6,404,703,649",14.0,"582,109,224",122.5,"5,365,455,667",128.2,"4,270,765,937",116.0,"1,379,176,515",108.3,"935,193,334",137.9,"37,559,692",102.8,"92,718,281",140.0,"207,039,545",141.6,"105,429,686",124.9,"1,235,976",135.3,"2,574,999,475",178.7,"214,849,731",100.6,"196,588,720",112.7,"269,758,917",112.0,"606,471,976",168.5,"480,729,193",105.7,"261,214,766",122.2,"95,038,433",161.0,"435,086,064",110.0,"15,261,675",122.8,"316,589,947",122.5,"295,499,137",119.1,"16,619,210",154.7,"4,471,601",100.2,"1,094,689,730",13.1,"289,030,741",158.4,"275,818,706",109.0,"307,584,720",129.2,"222,255,563",20.2,"5,526,267,228",14.3,"5,058,808,925",14.5,"5,007,636,408",2.3,"1,318,535,569",20.1,"2,797,328,775",15.2,"713,256,135",14.4,"178,515,930",-0.3,"51,172,517",63.6,"1,405,092",-3.2,"26,178,636",-1.0,"23,588,789",92.1,"351,771,513",114.6,"244,616,308",40.7,"107,155,205",60.5,"102,649,447",60.5,"102,649,447",49.8,"50,532,245",72.0,"47,283,625",59.2,"4,833,576",41.9,"13,037,343",
05/22/2015,44.1,"17,938,867,847",1.6,"7,047,215,021",0.4,"6,463,724,929",14.9,"583,490,092",124.2,"5,361,967,551",131.3,"4,263,682,155",117.9,"1,383,444,412",110.6,"941,637,384",137.9,"37,370,798",106.1,"91,997,467",140.7,"205,558,326",142.1,"105,647,032",124.8,"1,233,404",138.9,"2,566,770,536",180.7,"212,845,193",102.4,"195,319,426",116.1,"269,279,860",115.3,"600,498,516",171.9,"480,789,818",109.3,"261,822,390",125.0,"95,005,857",166.5,"436,095,882",112.3,"15,113,593",128.4,"313,467,207",128.2,"292,616,065",124.4,"16,416,228",156.3,"4,434,915",96.8,"1,098,285,397",13.3,"291,072,227",147.7,"276,434,469",105.7,"310,161,843",130.8,"220,616,858",20.6,"5,529,685,274",14.8,"5,060,676,830",15.0,"5,013,761,178",5.3,"1,320,819,254",19.4,"2,797,747,131",15.4,"714,185,099",15.4,"181,009,694",-2.2,"46,915,653",,,-2.8,"24,897,568",-1.4,"22,018,084",91.2,"353,412,299",114.0,"244,574,280",40.1,"108,838,019",58.8,"102,601,486",58.8,"102,601,486",47.9,"50,447,119",70.9,"47,321,144",53.8,"4,833,223",42.3,"12,994,659",
05/29/2015,45.6,"18,055,123,150",1.2,"7,094,660,424",-0.1,"6,508,777,331",15.6,"585,883,093",126.7,"5,411,667,017",133.2,"4,307,800,202",119.4,"1,399,611,181",112.1,"955,019,851",138.5,"37,578,028",108.1,"92,603,995",143.4,"206,850,668",142.0,"106,320,631",122.2,"1,238,007",141.1,"2,591,345,838",184.6,"214,395,192",105.1,"199,907,501",119.7,"273,427,708",117.2,"605,343,066",174.2,"484,206,336",110.6,"259,625,065",129.0,"96,220,466",167.7,"442,833,160",110.9,"15,387,343",128.9,"316,843,184",128.7,"295,818,306",123.9,"16,586,354",161.9,"4,438,523",101.3,"1,103,866,814",13.2,"294,056,870",160.0,"276,196,066",110.9,"310,898,981",131.6,"222,714,898",23.3,"5,548,795,709",17.6,"5,079,317,426",17.7,"5,032,377,024",5.5,"1,326,597,040",23.4,"2,807,709,491",18.2,"716,329,853",16.7,"181,740,639",1.8,"46,940,402",,,1.3,"24,902,900",2.5,"22,037,502",93.9,"353,659,867",117.2,"244,559,858",41.6,"109,100,009",59.9,"102,784,073",59.9,"102,784,073",50.3,"50,558,329",70.8,"47,380,903",54.7,"4,844,842",44.1,"13,034,342",
06/05/2015,46.8,"17,721,756,817",1.4,"6,939,363,673",0.0,"6,362,317,196",16.7,"577,046,477",127.1,"5,303,200,536",133.9,"4,222,636,325",121.8,"1,378,693,991",114.6,"945,634,290",139.6,"36,654,256",110.8,"91,099,946",145.8,"200,163,049",145.0,"103,913,311",131.0,"1,229,138",141.2,"2,534,345,314",185.6,"208,999,965",106.1,"197,084,580",119.9,"267,925,223",117.3,"591,300,560",172.2,"475,365,541",111.4,"254,457,249",128.9,"93,895,620",168.8,"428,346,775",120.3,"16,969,800",127.6,"309,597,021",127.3,"289,784,179",124.2,"15,469,186",161.2,"4,343,655",100.6,"1,080,564,211",13.6,"288,403,176",152.2,"271,897,626",114.3,"304,251,389",132.4,"216,012,019",26.5,"5,479,192,608",21.1,"5,015,034,730",21.2,"4,968,354,775",10.0,"1,311,006,521",26.8,"2,769,368,523",19.7,"708,687,474",22.9,"179,292,256",8.8,"46,679,956",,,6.9,"24,796,117",10.9,"21,883,839",93.4,"349,446,430",117.0,"241,833,181",40.3,"107,613,249",59.2,"101,769,790",59.2,"101,769,790",49.7,"50,292,469",70.1,"46,696,711",52.8,"4,780,610",44.5,"12,941,658",
06/12/2015,48.5,"17,768,335,219",1.7,"6,947,970,895",0.4,"6,368,912,955",15.8,"579,057,941",130.4,"5,331,781,742",137.1,"4,247,143,129",124.5,"1,380,926,360",117.2,"948,035,015",140.6,"36,635,489",115.7,"90,985,014",148.3,"200,119,102",147.5,"103,922,940",134.4,"1,228,799",144.7,"2,550,240,789",188.9,"210,042,811",109.4,"200,574,320",122.1,"269,018,779",121.3,"598,313,837",176.0,"475,751,208",114.6,"258,820,842",131.8,"93,954,662",173.9,"427,804,671",121.5,"15,959,660",129.9,"315,975,979",129.6,"296,123,121",126.4,"15,483,477",160.6,"4,369,381",104.3,"1,084,638,614",14.2,"290,705,209",165.5,"269,560,970",115.0,"308,075,548",133.9,"216,296,887",28.1,"5,488,582,581",22.8,"5,019,334,260",22.9,"4,972,641,082",13.4,"1,311,097,514",28.1,"2,772,818,447",20.0,"709,149,397",22.2,"179,575,723",9.0,"46,693,178",,,6.8,"24,801,727",11.5,"21,891,451",93.3,"352,015,808",118.1,"241,737,984",38.9,"110,277,824",60.9,"104,285,375",60.9,"104,285,375",50.4,"50,944,347",72.7,"48,556,840",53.9,"4,784,188",45.0,"12,947,138",
06/19/2015,49.3,"17,972,504,162",1.4,"7,076,799,856",0.2,"6,496,719,710",14.7,"580,080,146",134.0,"5,382,433,999",141.0,"4,288,579,206",128.1,"1,385,501,542",120.9,"951,172,263",143.2,"36,856,152",119.0,"91,367,177",152.1,"200,007,101",150.5,"104,863,828",127.0,"1,235,021",148.9,"2,585,299,546",193.9,"209,658,004",112.3,"201,281,062",128.3,"287,441,365",125.8,"606,708,777",181.7,"480,549,886",116.3,"259,639,063",135.9,"94,959,984",177.2,"429,007,230",123.3,"16,054,174",133.1,"317,778,118",133.0,"297,277,816",127.4,"16,113,139",162.5,"4,387,164",106.5,"1,093,854,793",15.4,"295,129,467",169.4,"270,631,878",118.5,"310,376,170",135.0,"217,717,278",28.0,"5,513,270,307",22.6,"5,043,563,801",22.7,"4,996,736,856",11.5,"1,317,584,975",28.3,"2,786,425,511",21.8,"712,294,805",23.0,"180,431,565",7.5,"46,826,946",,,6.8,"24,850,161",8.3,"21,976,785",94.7,"352,047,937",119.8,"241,022,754",40.1,"111,025,183",60.3,"104,648,486",60.3,"104,648,486",49.7,"51,081,619",72.0,"49,140,347",53.2,"4,426,520",45.2,"13,010,083",
06/26/2015,50.0,"17,832,705,169",1.6,"7,014,542,115",0.3,"6,437,698,888",16.8,"576,843,227",132.8,"5,340,603,888",140.6,"4,251,749,505",128.6,"1,374,321,297",121.1,"945,239,592",142.9,"36,494,546",120.6,"90,413,732",154.1,"196,841,428",151.2,"104,101,033",127.9,"1,230,965",148.0,"2,564,254,249",192.5,"207,160,551",111.9,"198,833,366",127.4,"284,245,743",125.2,"609,937,391",182.6,"473,427,904",115.0,"258,049,162",135.0,"93,556,398",174.9,"422,953,431",124.1,"16,090,304",133.0,"313,173,959",132.9,"293,010,581",127.9,"15,841,324",161.1,"4,322,055",102.4,"1,088,854,384",15.2,"293,743,645",156.4,"269,608,795",117.1,"311,122,832",132.8,"214,379,112",31.1,"5,477,559,165",26.0,"5,010,872,702",26.1,"4,966,383,114",15.8,"1,311,431,142",31.1,"2,768,596,489",24.6,"706,966,104",29.0,"179,389,378",15.1,"44,489,588",,,15.8,"23,024,238",14.5,"21,465,351",96.3,"349,760,743",121.7,"238,608,772",41.6,"111,151,971",59.0,"103,972,109",59.0,"103,972,109",48.7,"50,921,558",70.9,"48,643,923",45.8,"4,406,628",46.5,"12,953,611",
07/03/2015,51.4,"17,701,284,255",1.6,"6,902,503,922",0.1,"6,343,548,022",18.4,"558,955,900",135.5,"5,316,603,550",142.7,"4,241,915,879",131.4,"1,355,720,627",123.4,"926,633,359",145.2,"36,655,007",125.1,"89,105,061",156.9,"197,626,177",154.5,"104,465,774",126.1,"1,235,249",149.5,"2,572,381,231",196.5,"207,867,292",114.1,"199,266,842",129.1,"284,184,435",126.5,"612,598,161",183.2,"476,248,592",116.4,"257,048,854",138.6,"93,613,889",175.2,"425,403,835",126.2,"16,149,330",136.3,"313,814,021",136.1,"293,924,523",133.0,"15,556,938",165.3,"4,332,560",107.1,"1,074,687,672",17.5,"291,408,855",163.5,"269,772,704",122.0,"301,821,542",137.2,"211,684,571",32.6,"5,482,176,782",27.3,"5,019,507,304",27.4,"4,974,953,259",16.7,"1,313,729,469",32.4,"2,773,965,677",27.1,"707,593,081",30.0,"179,665,032",12.6,"44,554,045",,,14.1,"23,046,567",10.9,"21,507,478",100.1,"347,850,342",126.6,"236,557,888",43.9,"111,292,454",61.6,"103,589,933",61.6,"103,589,933",51.1,"51,532,739",73.5,"47,721,922",54.1,"4,335,271",49.8,"11,229,204",
07/10/2015,52.2,"17,770,476,344",1.8,"6,955,737,212",0.3,"6,396,077,723",18.7,"559,659,489",137.8,"5,336,916,650",145.7,"4,254,678,886",133.1,"1,355,177,290",124.9,"924,347,718",147.7,"36,574,422",125.5,"88,691,208",159.5,"199,584,169",157.1,"104,745,341",129.0,"1,234,432",153.3,"2,580,501,706",203.6,"206,574,963",115.1,"199,921,021",132.3,"288,160,927",127.9,"611,859,449",188.6,"468,571,516",118.3,"256,243,876",138.3,"93,541,693",183.1,"439,516,040",127.3,"16,112,219",137.7,"318,999,890",137.2,"293,645,792",139.6,"21,015,439",164.6,"4,338,659",106.6,"1,082,237,764",18.9,"293,411,128",158.0,"270,684,447",121.7,"307,381,967",140.7,"210,760,222",32.8,"5,477,822,482",27.4,"5,015,915,248",27.5,"4,971,369,102",18.1,"1,312,022,585",31.9,"2,772,608,533",27.4,"707,153,095",30.2,"179,584,889",12.5,"44,546,146",,,13.9,"23,045,178",11.1,"21,500,969",102.4,"347,386,327",129.5,"236,133,464",44.8,"111,252,863",60.5,"103,301,682",60.5,"103,301,682",50.0,"51,588,594",72.6,"47,370,496",53.1,"4,342,592",50.9,"11,219,224",
07/17/2015,52.7,"17,864,709,413",1.9,"6,982,970,187",0.5,"6,421,842,477",18.7,"561,127,710",139.8,"5,383,231,184",147.7,"4,294,908,027",135.4,"1,375,340,345",127.9,"940,484,646",148.6,"36,584,143",124.9,"88,828,266",160.3,"200,726,996",158.7,"107,481,513",132.3,"1,234,781",155.2,"2,598,323,826",204.9,"206,778,987",116.6,"200,844,850",134.3,"302,459,467",129.5,"609,210,130",191.3,"469,974,596",120.6,"256,999,742",140.9,"93,625,527",185.2,"442,119,984",126.7,"16,310,543",139.6,"321,243,856",139.0,"295,688,133",141.7,"21,179,934",166.6,"4,375,789",108.7,"1,088,323,156",17.6,"296,947,418",166.9,"269,276,721",122.3,"308,643,519",142.4,"213,455,498",31.7,"5,498,508,042",26.6,"5,038,229,196",26.7,"4,993,689,103",16.1,"1,318,425,964",31.9,"2,785,847,296",25.4,"708,994,078",27.3,"180,421,765",14.2,"44,540,093",,,15.6,"23,038,395",12.7,"21,501,698",98.9,"346,464,040",125.0,"235,257,784",43.7,"111,206,255",57.1,"102,591,324",57.1,"102,591,324",46.6,"51,463,676",69.3,"47,033,083",48.7,"4,094,565",51.2,"11,223,483",
07/24/2015,54.9,"18,052,293,261",1.7,"7,106,689,535",0.4,"6,539,459,704",16.6,"567,229,831",144.1,"5,421,406,018",151.7,"4,330,767,722",136.6,"1,395,505,006",129.3,"951,273,777",148.7,"36,706,325",125.3,"89,284,869",160.5,"209,149,017",160.1,"107,855,441",132.6,"1,235,577",161.1,"2,611,163,531",228.8,"204,637,319",118.2,"201,772,663",136.4,"304,753,982",130.8,"611,775,143",205.7,"467,486,835",125.1,"264,687,944",142.5,"94,838,925",187.8,"444,717,523",128.0,"16,493,196",140.4,"324,099,185",140.0,"298,296,932",141.4,"21,387,436",166.9,"4,414,817",114.2,"1,090,638,296",17.4,"300,901,586",180.8,"267,471,999",130.3,"307,102,799",143.8,"215,161,912",35.7,"5,524,197,709",30.7,"5,064,311,144",30.8,"5,019,931,755",21.3,"1,327,314,989",35.5,"2,800,968,894",30.5,"709,214,732",29.5,"182,433,140",14.3,"44,379,389",,,17.0,"22,251,913",11.6,"22,127,476",101.4,"348,025,367",128.2,"236,022,724",44.9,"112,002,642",61.6,"100,621,455",61.6,"100,621,455",52.4,"50,611,980",72.4,"45,906,448",52.9,"4,103,027",51.2,"11,239,742",
07/31/2015,54.8,"18,113,850,164",1.8,"7,127,833,638",0.3,"6,558,610,067",18.1,"569,223,572",146.0,"5,446,957,270",153.8,"4,352,827,868",137.8,"1,406,658,350",130.2,"960,762,179",150.5,"37,124,435",127.1,"89,507,106",162.0,"209,732,923",162.6,"108,295,171",135.1,"1,236,537",163.7,"2,621,779,024",232.7,"205,882,470",121.2,"202,412,722",138.8,"306,278,768",134.2,"612,983,992",206.4,"470,626,572",127.3,"265,855,406",146.9,"95,542,165",190.3,"445,567,966",125.1,"16,628,964",143.1,"324,390,494",142.7,"298,534,935",141.9,"21,456,541",172.4,"4,399,018",115.0,"1,094,129,402",17.4,"301,572,941",183.7,"267,829,019",130.9,"309,331,589",143.4,"215,395,853",33.3,"5,539,059,256",28.0,"5,081,630,651",28.1,"5,037,182,021",17.0,"1,332,310,092",33.1,"2,810,518,447",29.7,"711,255,123",26.7,"183,098,359",12.3,"44,448,631",,,15.6,"22,279,152",8.9,"22,169,479",101.8,"345,845,885",127.9,"233,903,083",47.3,"111,942,801",63.3,"100,311,992",63.3,"100,311,992",53.8,"50,688,124",74.6,"45,529,545",54.2,"4,094,324",51.0,"11,270,727",
08/07/2015,57.1,"18,021,049,853",1.5,"7,056,106,408",0.1,"6,497,392,099",17.3,"558,714,308",149.9,"5,440,605,306",157.6,"4,351,795,018",139.0,"1,400,939,340",131.1,"957,455,140",150.3,"37,184,644",129.2,"89,291,448",164.6,"207,807,931",163.6,"107,964,085",134.8,"1,236,091",169.3,"2,623,813,074",238.5,"205,661,880",124.3,"203,007,829",141.9,"305,346,057",138.9,"620,611,202",213.5,"468,212,042",131.3,"265,675,384",150.1,"96,668,169",201.4,"441,298,734",131.3,"17,331,777",143.1,"327,042,605",142.7,"301,005,075",142.0,"21,612,690",173.2,"4,424,840",119.2,"1,088,810,287",17.2,"296,556,871",189.8,"267,398,392",139.6,"307,731,105",142.6,"217,123,920",36.9,"5,524,338,140",31.8,"5,068,224,002",32.0,"5,023,874,611",22.3,"1,328,554,403",37.1,"2,803,282,354",30.7,"709,412,241",29.2,"182,625,612",12.2,"44,349,391",,,14.3,"22,236,708",10.0,"22,112,684",103.5,"344,822,532",130.2,"233,259,443",47.6,"111,563,089",61.8,"100,051,536",61.8,"100,051,536",52.4,"50,625,333",73.0,"45,352,059",52.9,"4,074,144",49.6,"11,240,070",
08/14/2015,58.6,"17,984,328,536",1.5,"7,031,289,184",0.2,"6,474,031,274",17.0,"557,257,910",152.2,"5,434,469,575",160.7,"4,346,391,946",139.5,"1,409,539,978",131.0,"966,308,423",151.0,"37,082,104",130.5,"89,530,011",167.1,"206,541,025",166.6,"108,843,273",135.4,"1,235,141",174.1,"2,608,850,386",244.9,"204,464,411",128.7,"201,805,823",146.9,"302,486,335",142.3,"617,288,790",221.9,"462,741,368",136.1,"264,218,188",153.3,"97,274,161",204.1,"441,256,432",130.1,"17,314,879",144.9,"328,001,582",144.4,"301,615,129",144.5,"21,459,269",175.7,"4,927,184",118.4,"1,088,077,629",16.7,"296,340,036",186.6,"267,590,969",137.9,"307,743,277",145.8,"216,403,347",39.0,"5,518,569,776",33.9,"5,062,855,510",34.1,"5,018,496,744",25.6,"1,326,607,846",38.7,"2,800,628,199",32.0,"708,905,484",32.0,"182,355,215",12.5,"44,358,766",,,14.6,"22,244,229",10.4,"22,114,538",107.6,"343,506,133",135.3,"233,018,601",49.0,"110,487,532",62.0,"100,977,740",62.0,"100,977,740",52.0,"51,988,447",74.7,"44,921,313",51.1,"4,067,980",52.1,"11,230,394",
08/21/2015,59.1,"18,192,011,067",1.2,"7,172,183,642",0.1,"6,612,059,424",14.1,"560,124,218",155.9,"5,471,748,693",163.9,"4,378,160,247",140.7,"1,422,716,502",131.9,"975,567,689",153.5,"37,341,785",131.8,"90,131,402",168.0,"208,851,012",169.2,"109,585,303",134.4,"1,239,312",178.5,"2,624,940,387",256.8,"204,301,204",129.7,"203,409,444",150.3,"304,101,687",142.1,"623,941,236",235.7,"462,552,048",138.6,"266,467,420",155.2,"98,488,296",206.5,"444,180,281",134.7,"17,498,771",147.5,"330,503,358",147.0,"303,933,397",148.8,"21,587,373",175.4,"4,982,588",124.0,"1,093,588,445",16.2,"301,633,290",201.4,"265,709,912",147.3,"307,497,464",145.8,"218,747,780",38.4,"5,548,078,733",33.0,"5,088,656,995",33.2,"5,044,194,617",24.7,"1,332,606,401",37.2,"2,816,159,478",33.9,"712,046,216",30.3,"183,382,522",11.6,"44,462,378",,,15.9,"22,274,072",7.2,"22,188,306",110.0,"347,530,873",139.2,"235,587,085",48.6,"111,943,788",62.0,"100,602,346",62.0,"100,602,346",51.3,"52,193,408",75.5,"44,336,819",51.2,"4,072,120",51.9,"11,288,519",
08/28/2015,57.6,"18,122,006,636",1.2,"7,124,345,600",0.1,"6,565,492,619",14.0,"558,852,980",156.3,"5,424,593,872",164.9,"4,336,968,650",141.5,"1,411,504,948",132.2,"968,922,072",157.9,"36,997,276",135.2,"89,295,168",169.0,"206,312,106",171.7,"108,742,335",138.4,"1,235,991",179.6,"2,599,602,887",256.2,"202,699,987",132.1,"201,170,966",153.3,"302,066,509",143.6,"617,082,579",237.7,"458,290,645",138.6,"264,335,056",156.0,"97,192,942",205.8,"439,599,082",136.8,"17,165,120",149.0,"325,860,815",148.6,"299,648,720",149.2,"21,299,750",177.1,"4,912,345",121.9,"1,087,625,221",16.1,"300,646,883",194.2,"264,296,849",145.9,"307,112,246",146.8,"215,569,243",33.5,"5,573,067,165",27.6,"5,109,055,769",27.7,"5,069,168,533",19.3,"1,346,410,588",31.8,"2,825,781,934",28.0,"712,883,106",26.0,"184,092,905",7.4,"39,887,235",,,5.0,"19,030,670",9.5,"20,856,565",112.1,"346,627,999",142.3,"235,434,560",48.3,"111,193,439",60.4,"106,122,525",60.4,"106,122,525",47.1,"52,582,886",75.7,"49,483,611",46.5,"4,056,028",51.8,"11,260,872",
09/04/2015,58.2,"18,005,333,824",1.4,"7,057,730,480",0.3,"6,514,689,889",14.6,"543,040,591",156.1,"5,376,906,887",162.9,"4,316,333,544",141.9,"1,398,580,370",132.8,"959,674,575",161.4,"35,411,940",133.6,"88,119,895",167.9,"206,848,303",173.5,"107,287,258",139.3,"1,238,400",175.7,"2,594,577,737",251.9,"203,790,677",131.2,"197,158,183",149.4,"302,469,238",139.3,"617,456,136",233.0,"458,209,739",133.6,"264,486,936",154.0,"97,606,966",201.7,"436,219,640",136.6,"17,180,220",150.6,"323,175,437",150.2,"296,928,994",151.0,"21,304,366",171.9,"4,942,077",128.6,"1,060,573,343",16.0,"287,325,600",208.1,"255,855,708",152.9,"303,654,234",150.4,"213,737,800",35.6,"5,570,696,457",29.8,"5,106,026,287",29.9,"5,066,154,250",20.7,"1,346,038,778",34.4,"2,823,454,270",30.2,"712,629,197",28.0,"184,032,005",6.5,"39,872,037",,,3.9,"19,022,918",8.9,"20,849,119",111.9,"348,442,421",141.3,"237,175,020",49.3,"111,267,401",61.6,"104,966,501",61.6,"104,966,501",47.2,"52,663,409",78.4,"48,234,000",47.5,"4,069,091",56.8,"11,261,248",
